# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Strain_11
# 3 Strain_22
# 4 Strain_33
# 5 Strain_12
# 6 Strain_23
# 7 Strain_13
# 8 Stress_11
# 9 Stress_22
# 10 Stress_33
# 11 Stress_12
# 12 Stress_23
# 13 Stress_13
# 14 Displacement_x
# 15 Displacement_y
# 16 Displacement_z
# x Strain_11 Strain_22 Strain_33 Strain_12 Strain_23 Strain_13 Stress_11 Stress_22 Stress_33 Stress_12 Stress_23 Stress_13 Displacement_x Displacement_y Displacement_z 
1491.2 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75123e-19 0 0 
1491.31 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75144e-19 0 0 
1491.42 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75165e-19 0 0 
1491.53 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75186e-19 0 0 
1491.64 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75206e-19 0 0 
1491.75 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75226e-19 0 0 
1491.86 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75247e-19 0 0 
1491.97 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75267e-19 0 0 
1492.08 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75287e-19 0 0 
1492.19 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75306e-19 0 0 
1492.29 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75326e-19 0 0 
1492.4 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75346e-19 0 0 
1492.5 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75365e-19 0 0 
1492.61 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75384e-19 0 0 
1492.71 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75403e-19 0 0 
1492.82 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75422e-19 0 0 
1492.92 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75441e-19 0 0 
1493.02 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.7546e-19 0 0 
1493.12 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75479e-19 0 0 
1493.22 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75497e-19 0 0 
1493.32 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75516e-19 0 0 
1493.42 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75534e-19 0 0 
1493.52 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75552e-19 0 0 
1493.62 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.7557e-19 0 0 
1493.71 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75588e-19 0 0 
1493.81 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75606e-19 0 0 
1493.91 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75623e-19 0 0 
1494 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75641e-19 0 0 
1494.1 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75658e-19 0 0 
1494.19 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75676e-19 0 0 
1494.28 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75693e-19 0 0 
1494.37 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.7571e-19 0 0 
1494.47 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75727e-19 0 0 
1494.56 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75744e-19 0 0 
1494.65 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75761e-19 0 0 
1494.74 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75777e-19 0 0 
1494.83 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75794e-19 0 0 
1494.92 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.7581e-19 0 0 
1495.01 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75827e-19 0 0 
1495.09 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75843e-19 0 0 
1495.18 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75859e-19 0 0 
1495.27 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75875e-19 0 0 
1495.35 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75891e-19 0 0 
1495.44 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75907e-19 0 0 
1495.53 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75922e-19 0 0 
1495.61 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75938e-19 0 0 
1495.69 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75953e-19 0 0 
1495.78 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75969e-19 0 0 
1495.86 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75984e-19 0 0 
1495.94 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.75999e-19 0 0 
1496.02 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76014e-19 0 0 
1496.11 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76029e-19 0 0 
1496.19 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76044e-19 0 0 
1496.27 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76059e-19 0 0 
1496.35 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76074e-19 0 0 
1496.42 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76088e-19 0 0 
1496.5 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76103e-19 0 0 
1496.58 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76117e-19 0 0 
1496.66 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76131e-19 0 0 
1496.74 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76146e-19 0 0 
1496.81 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.7616e-19 0 0 
1496.89 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76174e-19 0 0 
1496.96 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76188e-19 0 0 
1497.04 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76201e-19 0 0 
1497.11 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76215e-19 0 0 
1497.19 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76229e-19 0 0 
1497.26 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76242e-19 0 0 
1497.33 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76256e-19 0 0 
1497.41 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76269e-19 0 0 
1497.48 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76283e-19 0 0 
1497.55 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76296e-19 0 0 
1497.62 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76309e-19 0 0 
1497.69 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76322e-19 0 0 
1497.76 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76335e-19 0 0 
1497.83 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76348e-19 0 0 
1497.9 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.7636e-19 0 0 
1497.97 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76373e-19 0 0 
1498.04 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76386e-19 0 0 
1498.11 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76398e-19 0 0 
1498.17 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76411e-19 0 0 
1498.24 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76423e-19 0 0 
1498.31 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76435e-19 0 0 
1498.37 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76448e-19 0 0 
1498.44 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.7646e-19 0 0 
1498.5 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76472e-19 0 0 
1498.57 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76484e-19 0 0 
1498.63 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76496e-19 0 0 
1498.7 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76507e-19 0 0 
1498.76 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76519e-19 0 0 
1498.82 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76531e-19 0 0 
1498.89 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76542e-19 0 0 
1498.95 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76554e-19 0 0 
1499.01 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76565e-19 0 0 
1499.07 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76576e-19 0 0 
1499.13 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76588e-19 0 0 
1499.19 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76599e-19 0 0 
1499.25 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.7661e-19 0 0 
1499.31 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76621e-19 0 0 
1499.37 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76632e-19 0 0 
1499.43 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76643e-19 0 0 
1499.49 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76654e-19 0 0 
1499.55 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76664e-19 0 0 
1499.61 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76675e-19 0 0 
1499.66 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76686e-19 0 0 
1499.72 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76696e-19 0 0 
1499.78 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76707e-19 0 0 
1499.83 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76717e-19 0 0 
1499.89 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76727e-19 0 0 
1499.94 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76738e-19 0 0 
1500 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.76748e-19 0 0 
1500 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35414e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.76748e-19 0 0 
1500.06 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35412e-11 -4.44119 -4.44119 0 5.89406e-15 0 3.47516e-13 0 0 
1500.11 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35403e-11 -4.44119 -4.44119 0 5.89406e-15 0 6.95032e-13 0 0 
1500.17 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35405e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.04255e-12 0 0 
1500.22 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35396e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.39006e-12 0 0 
1500.28 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35407e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.73758e-12 0 0 
1500.33 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35425e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.0851e-12 0 0 
1500.39 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.3539e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.43261e-12 0 0 
1500.44 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35365e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.78013e-12 0 0 
1500.5 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35365e-11 -4.44119 -4.44119 0 5.89406e-15 0 3.12764e-12 0 0 
1500.55 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35343e-11 -4.44119 -4.44119 0 5.89406e-15 0 3.47516e-12 0 0 
1500.61 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35343e-11 -4.44119 -4.44119 0 5.89406e-15 0 3.82268e-12 0 0 
1500.66 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.3539e-11 -4.44119 -4.44119 0 5.89406e-15 0 4.17019e-12 0 0 
1500.72 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35414e-11 -4.44119 -4.44119 0 5.89406e-15 0 4.51771e-12 0 0 
1500.77 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35461e-11 -4.44119 -4.44119 0 5.89406e-15 0 4.86522e-12 0 0 
1500.83 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35436e-11 -4.44119 -4.44119 0 5.89406e-15 0 5.21274e-12 0 0 
1500.88 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35365e-11 -4.44119 -4.44119 0 5.89406e-15 0 5.56026e-12 0 0 
1500.94 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35343e-11 -4.44119 -4.44119 0 5.89406e-15 0 5.90777e-12 0 0 
1500.99 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35272e-11 -4.44119 -4.44119 0 5.89406e-15 0 6.25529e-12 0 0 
1501.05 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35247e-11 -4.44119 -4.44119 0 5.89406e-15 0 6.6028e-12 0 0 
1501.1 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35296e-11 -4.44119 -4.44119 0 5.89406e-15 0 6.95032e-12 0 0 
1501.16 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35272e-11 -4.44119 -4.44119 0 5.89406e-15 0 7.29784e-12 0 0 
1501.21 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35272e-11 -4.44119 -4.44119 0 5.89406e-15 0 7.64535e-12 0 0 
1501.27 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35272e-11 -4.44119 -4.44119 0 5.89406e-15 0 7.99287e-12 0 0 
1501.32 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35318e-11 -4.44119 -4.44119 0 5.89406e-15 0 8.34038e-12 0 0 
1501.38 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35414e-11 -4.44119 -4.44119 0 5.89406e-15 0 8.6879e-12 0 0 
1501.43 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35414e-11 -4.44119 -4.44119 0 5.89406e-15 0 9.03542e-12 0 0 
1501.49 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35414e-11 -4.44119 -4.44119 0 5.89406e-15 0 9.38293e-12 0 0 
1501.54 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35414e-11 -4.44119 -4.44119 0 5.89406e-15 0 9.73045e-12 0 0 
1501.6 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35461e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.0078e-11 0 0 
1501.65 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35414e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.04255e-11 0 0 
1501.71 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35225e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.0773e-11 0 0 
1501.76 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35176e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.11205e-11 0 0 
1501.82 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35272e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.1468e-11 0 0 
1501.87 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35225e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.18155e-11 0 0 
1501.93 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.3513e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.21631e-11 0 0 
1501.98 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35176e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.25106e-11 0 0 
1502.04 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35414e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.28581e-11 0 0 
1502.09 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35698e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.32056e-11 0 0 
1502.15 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35603e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.35531e-11 0 0 
1502.2 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35461e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.39006e-11 0 0 
1502.26 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35507e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.42482e-11 0 0 
1502.31 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35507e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.45957e-11 0 0 
1502.37 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35603e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.49432e-11 0 0 
1502.42 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35509e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.52907e-11 0 0 
1502.48 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35414e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.56382e-11 0 0 
1502.53 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35507e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.59857e-11 0 0 
1502.59 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35414e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.63333e-11 0 0 
1502.64 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35414e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.66808e-11 0 0 
1502.7 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35507e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.70283e-11 0 0 
1502.75 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35318e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.73758e-11 0 0 
1502.81 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35318e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.77233e-11 0 0 
1502.86 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35507e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.80708e-11 0 0 
1502.92 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35507e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.84183e-11 0 0 
1502.97 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35414e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.87659e-11 0 0 
1503.03 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35225e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.91134e-11 0 0 
1503.08 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35036e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.94609e-11 0 0 
1503.14 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35036e-11 -4.44119 -4.44119 0 5.89406e-15 0 1.98084e-11 0 0 
1503.19 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35225e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.01559e-11 0 0 
1503.25 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35036e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.05034e-11 0 0 
1503.3 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.34848e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.0851e-11 0 0 
1503.36 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.35132e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.11985e-11 0 0 
1503.41 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.34943e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.1546e-11 0 0 
1503.47 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.34566e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.18935e-11 0 0 
1503.52 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.34659e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.2241e-11 0 0 
1503.58 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.34659e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.25885e-11 0 0 
1503.63 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.34282e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.29361e-11 0 0 
1503.69 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.34282e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.32836e-11 0 0 
1503.74 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.34377e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.36311e-11 0 0 
1503.8 0.0064042 -0.0104271 -0.0104271 0 2.68882e-17 0 7.34e-11 -4.44119 -4.44119 0 5.89406e-15 0 2.39786e-11 0 0 
